user_id,hour_of_day,historical_open_rate,historical_push_count,days_since_last_open,target_opened,site_web,campaign_type_promo,campaign_type_reminder,device_os_iOS,day_of_week_Mon,day_of_week_Sat,day_of_week_Sun,day_of_week_Thu,day_of_week_Tue,day_of_week_Wed,segment_inactive,segment_new
4018,9,0.2,2,8,0,True,True,False,True,False,False,True,False,False,False,False,False
4019,10,0.43,2,26,0,True,False,False,True,False,False,False,False,False,True,False,True
4020,23,0.48,85,12,0,False,False,False,False,False,False,True,False,False,False,False,False
4021,5,0.5,76,21,0,False,True,False,False,False,False,False,False,True,False,False,True
4022,9,0.96,10,14,1,True,False,True,True,False,False,False,False,False,True,False,True
4023,13,0.1,76,26,0,False,False,False,True,True,False,False,False,False,False,False,True
4024,19,0.38,39,12,0,False,False,True,False,True,False,False,False,False,False,False,True
4025,2,0.51,2,26,0,False,True,False,False,True,False,False,False,False,False,False,True
4026,6,0.96,65,7,1,True,False,True,True,False,False,False,True,False,False,False,False
4027,1,0.5,66,26,0,True,True,False,False,False,False,True,False,False,False,False,False
4028,6,0.78,87,29,1,True,True,False,False,False,False,False,True,False,False,False,False
4029,16,0.75,92,25,1,False,True,False,True,False,False,False,False,True,False,False,False
4030,12,0.57,81,11,0,False,True,False,False,False,False,False,False,False,True,False,True
4031,20,0.13,52,10,0,True,False,True,True,False,False,False,False,False,False,True,False
4032,8,0.22,85,19,0,True,True,False,True,False,True,False,False,False,False,True,False
4033,12,0.24,44,12,0,True,True,False,True,False,False,False,False,True,False,True,False
4034,14,0.04,34,15,0,False,False,True,False,False,False,True,False,False,False,True,False
4035,12,0.38,73,1,1,True,False,False,True,False,False,False,False,False,False,False,False
4036,16,0.61,81,5,1,True,False,True,False,False,False,True,False,False,False,False,True
4037,7,0.14,45,15,0,False,False,True,True,False,False,False,False,False,False,False,False
4038,8,0.18,32,17,0,False,False,True,True,False,False,False,False,True,False,False,False
4039,8,0.71,5,16,0,False,True,False,False,False,False,False,False,False,True,False,False
4040,7,0.17,78,14,0,True,True,False,False,False,True,False,False,False,False,False,True
4041,15,0.14,89,6,0,False,True,False,False,False,False,False,False,False,False,False,False
4042,19,0.98,86,13,1,False,False,False,True,False,False,False,True,False,False,False,True
4043,6,0.01,63,6,0,True,True,False,False,False,False,False,True,False,False,True,False
4044,16,0.33,69,5,0,False,False,False,True,False,False,False,False,True,False,False,False
4045,6,0.03,54,11,0,True,True,False,False,False,True,False,False,False,False,False,True
4046,5,0.84,38,1,1,True,False,True,True,False,True,False,False,False,False,False,False
4047,4,0.58,9,20,0,False,True,False,True,False,False,True,False,False,False,True,False
4048,16,0.05,61,0,0,False,False,False,True,False,False,False,False,False,False,False,True
4049,7,0.62,95,17,0,False,False,False,True,False,False,False,False,True,False,True,False
4050,0,0.12,21,28,0,False,True,False,False,False,True,False,False,False,False,True,False
4051,15,0.5,36,27,0,False,False,True,False,False,True,False,False,False,False,False,True
4052,16,0.67,1,4,1,False,True,False,True,False,False,False,True,False,False,False,False
4053,2,0.15,22,20,0,True,True,False,True,False,False,False,False,True,False,False,True
4054,12,0.5,87,6,1,True,True,False,False,False,False,False,False,False,False,True,False
4055,7,0.46,87,14,0,False,False,True,False,False,False,False,False,False,False,False,True
4056,15,0.92,15,20,1,True,False,False,False,False,False,False,True,False,False,False,False
4057,23,1.0,46,26,1,False,False,True,False,False,False,True,False,False,False,False,True
4058,6,0.65,65,5,1,True,False,False,False,True,False,False,False,False,False,True,False
4059,20,0.85,6,1,1,True,False,False,False,True,False,False,False,False,False,False,False
4060,14,0.65,40,20,0,True,False,False,True,False,True,False,False,False,False,False,False
4061,23,0.88,35,23,1,False,False,True,False,False,False,False,False,False,True,False,True
4062,1,0.43,81,16,0,True,True,False,False,False,False,False,True,False,False,False,True
4063,23,0.61,61,26,0,False,True,False,True,False,False,False,False,False,True,False,True
4064,1,0.85,23,12,1,True,True,False,False,False,True,False,False,False,False,True,False
4065,9,0.92,20,12,1,True,True,False,False,False,False,True,False,False,False,False,False
4066,4,0.02,28,13,0,True,True,False,False,False,False,False,True,False,False,False,False
4067,3,0.1,37,25,0,True,False,True,True,False,False,False,False,False,False,False,False
4068,14,0.93,82,22,1,True,False,True,False,False,False,True,False,False,False,False,False
4069,12,0.57,7,7,1,False,False,True,True,False,False,False,True,False,False,False,False
4070,16,0.99,49,14,1,False,False,True,False,False,False,False,False,True,False,True,False
4071,20,0.79,84,10,1,True,False,True,True,False,False,False,False,False,True,False,False
4072,22,0.82,24,12,0,True,False,True,False,False,False,False,True,False,False,False,True
4073,0,0.39,80,20,0,True,False,True,False,False,False,False,False,False,True,True,False
4074,17,0.26,13,19,0,True,True,False,False,False,False,True,False,False,False,True,False
4075,14,0.6,92,0,1,False,False,False,True,False,True,False,False,False,False,False,False
4076,13,0.88,7,24,1,True,False,True,False,False,False,False,True,False,False,False,True
4077,8,0.73,15,1,1,False,False,False,False,True,False,False,False,False,False,False,True
4078,11,0.47,87,10,0,True,False,True,True,False,False,False,False,False,True,False,False
4079,4,0.75,23,13,0,False,False,True,True,False,False,False,False,False,False,True,False
4080,22,0.69,95,29,1,True,True,False,True,False,False,False,False,False,False,False,False
4081,1,0.91,69,4,1,True,False,False,False,False,False,False,True,False,False,True,False
4082,22,0.26,91,6,0,False,True,False,True,False,False,False,False,False,False,False,False
4083,22,0.12,60,23,0,True,True,False,False,False,False,True,False,False,False,False,True
4084,6,0.47,10,15,0,True,False,False,True,False,False,False,False,False,False,False,False
4085,20,0.36,51,29,0,True,True,False,True,False,False,False,False,False,True,False,True
4086,8,0.97,64,10,1,False,False,True,False,False,False,True,False,False,False,False,False
4087,17,0.01,71,25,0,True,False,True,False,False,False,False,True,False,False,False,True
4088,3,0.93,56,14,1,True,False,True,False,False,False,False,False,False,True,False,True
4089,1,0.96,32,3,1,False,False,True,False,False,False,False,True,False,False,False,True
4090,23,0.05,23,9,0,False,False,True,True,False,False,False,False,False,False,False,True
4091,0,0.89,54,0,1,False,True,False,True,False,False,True,False,False,False,False,True
4092,11,0.47,73,6,1,True,True,False,True,False,False,False,True,False,False,False,False
4093,12,0.77,93,11,1,True,False,True,False,False,True,False,False,False,False,False,False
4094,13,0.08,91,28,0,True,False,True,False,False,False,False,True,False,False,False,False
4095,4,0.96,85,25,1,False,True,False,True,False,False,False,False,True,False,True,False
4096,2,0.61,70,10,0,True,False,False,True,False,False,False,True,False,False,False,True
4097,3,0.9,90,10,1,True,True,False,False,False,False,False,False,True,False,True,False
4098,16,0.67,84,24,0,False,True,False,True,False,False,False,False,False,True,False,True
4099,18,0.54,61,16,0,False,True,False,True,False,False,False,False,True,False,False,True
4100,10,0.17,79,29,0,False,True,False,True,False,False,True,False,False,False,False,False
4101,7,0.18,20,0,0,False,True,False,False,False,False,False,False,False,True,True,False
4102,11,0.47,53,14,0,False,False,False,True,False,False,False,True,False,False,False,True
4103,17,0.87,15,22,1,True,False,True,False,False,False,False,False,False,True,False,False
4104,17,0.12,29,24,0,False,False,True,True,False,False,False,False,False,False,True,False
4105,8,1.0,70,20,1,True,False,False,False,False,True,False,False,False,False,True,False
4106,4,0.88,80,19,1,True,False,True,True,False,False,False,True,False,False,False,True
4107,20,0.39,65,21,0,False,False,True,True,False,False,True,False,False,False,False,True
4108,16,0.25,62,24,0,False,False,True,True,False,False,False,False,True,False,False,False
4109,12,0.92,70,17,1,False,False,False,False,False,True,False,False,False,False,True,False
4110,5,0.12,16,20,0,True,False,False,True,True,False,False,False,False,False,True,False
4111,23,0.35,54,3,0,False,False,True,True,False,True,False,False,False,False,False,True
4112,21,0.08,97,28,0,False,False,True,False,False,False,False,True,False,False,False,False
4113,13,0.95,7,18,1,False,False,True,False,False,False,True,False,False,False,True,False
4114,14,0.62,60,4,1,False,True,False,True,False,False,True,False,False,False,False,True
4115,22,0.34,10,13,0,False,True,False,True,False,True,False,False,False,False,True,False
4116,13,0.28,53,22,0,True,True,False,True,False,True,False,False,False,False,True,False
4117,3,0.44,8,12,0,True,False,False,True,False,False,False,False,False,False,True,False
4118,17,0.09,85,26,0,True,False,True,True,False,False,False,False,False,True,False,False
4119,0,0.89,90,18,1,False,False,False,False,False,True,False,False,False,False,False,False
4120,11,0.51,37,18,0,False,False,False,True,False,False,False,False,True,False,False,False
4121,21,0.73,82,15,1,False,False,False,False,False,False,True,False,False,False,False,False
4122,8,0.23,4,29,0,True,False,True,False,False,False,False,False,True,False,True,False
4123,9,0.5,84,21,0,False,True,False,True,False,False,False,False,False,False,False,False
4124,20,0.21,83,20,0,False,False,True,False,False,True,False,False,False,False,False,True
4125,17,0.82,97,18,1,False,False,True,True,False,True,False,False,False,False,False,True
4126,16,0.78,23,0,1,True,False,False,False,False,False,False,False,False,False,False,True
4127,18,0.15,9,9,0,False,False,False,False,False,False,False,True,False,False,False,True
4128,3,0.07,38,1,0,True,False,False,True,True,False,False,False,False,False,False,True
4129,15,0.82,45,14,1,False,True,False,True,True,False,False,False,False,False,False,True
4130,6,0.11,45,18,0,True,True,False,False,False,False,False,False,False,True,True,False
4131,8,0.55,18,3,1,True,True,False,True,False,False,False,False,True,False,False,False
4132,7,0.53,46,20,0,True,False,True,True,False,False,False,True,False,False,False,True
4133,6,0.2,2,25,0,False,False,False,False,False,False,False,False,True,False,False,True
4134,9,0.59,48,29,1,False,False,True,False,False,False,False,True,False,False,False,False
4135,7,0.5,17,29,0,True,True,False,False,False,False,False,False,False,False,False,False
4136,23,0.51,16,24,0,True,False,False,True,False,False,False,False,False,True,True,False
4137,16,0.36,45,3,0,False,True,False,True,False,False,False,False,False,False,False,True
4138,11,0.84,48,11,1,False,False,False,True,False,False,False,False,True,False,False,True
4139,13,0.08,24,24,0,True,False,False,False,False,False,True,False,False,False,False,True
4140,11,0.44,95,20,0,False,False,True,True,False,False,False,False,False,True,True,False
4141,1,0.26,65,28,0,False,False,True,False,False,True,False,False,False,False,False,False
4142,11,0.85,92,18,1,False,True,False,False,False,False,True,False,False,False,True,False
4143,13,0.23,33,22,0,False,False,True,False,False,False,False,True,False,False,True,False
4144,6,0.77,4,23,0,True,False,True,False,False,False,False,True,False,False,False,True
4145,12,0.61,1,8,1,False,False,True,False,False,False,False,False,False,True,False,False
4146,20,0.87,33,24,1,False,False,False,False,False,False,False,False,False,False,False,True
4147,3,0.59,74,21,0,True,False,True,False,False,False,False,False,False,True,True,False
4148,0,0.56,62,15,0,True,True,False,True,False,False,False,False,False,False,True,False
4149,16,0.8,3,14,1,False,False,False,False,False,False,False,False,False,True,False,False
4150,2,0.56,45,8,1,False,False,False,True,False,False,False,False,False,False,False,False
4151,16,0.84,21,18,1,False,False,True,True,True,False,False,False,False,False,False,False
4152,7,0.05,64,17,0,False,False,False,True,False,False,False,False,False,True,False,True
4153,2,0.5,73,20,0,True,True,False,True,False,False,False,False,False,False,True,False
4154,9,0.81,57,6,1,True,True,False,True,False,True,False,False,False,False,False,False
4155,1,0.85,40,26,1,True,False,False,False,False,False,False,False,True,False,False,False
4156,21,0.83,62,15,1,False,False,True,True,False,False,True,False,False,False,False,False
4157,3,0.6,43,14,0,False,False,True,True,False,False,True,False,False,False,False,True
4158,13,0.99,88,22,1,False,False,False,True,False,False,True,False,False,False,False,True
4159,10,0.18,46,10,0,False,True,False,False,False,False,False,False,True,False,False,True
4160,13,0.17,72,5,0,True,False,False,True,False,False,False,False,False,True,False,True
4161,12,0.03,24,2,0,True,False,True,True,False,False,False,False,False,True,False,False
4162,3,0.99,24,13,1,False,False,True,True,False,False,False,True,False,False,True,False
4163,1,0.35,10,5,0,True,False,False,True,False,False,False,False,False,False,True,False
4164,1,0.76,99,16,1,False,True,False,False,False,False,False,False,False,True,False,False
4165,10,0.06,68,18,0,False,False,False,True,False,False,False,False,True,False,True,False
4166,21,0.3,57,17,0,True,True,False,False,False,False,False,False,True,False,False,True
4167,4,0.62,44,19,0,False,True,False,False,False,False,True,False,False,False,False,True
4168,8,0.52,73,15,0,False,False,False,True,False,False,False,False,True,False,False,True
4169,19,0.21,75,23,0,True,False,False,True,False,False,False,False,False,False,False,False
4170,20,0.46,48,2,0,False,True,False,False,True,False,False,False,False,False,False,True
4171,16,0.11,77,5,0,False,True,False,True,False,False,False,False,False,True,False,True
4172,11,0.54,27,25,0,True,True,False,True,False,False,True,False,False,False,False,True
4173,17,0.1,30,29,0,False,True,False,True,True,False,False,False,False,False,True,False
4174,2,0.64,46,16,0,True,False,True,False,False,False,False,False,False,False,False,False
4175,4,0.16,12,19,0,False,False,False,False,False,False,True,False,False,False,False,False
4176,20,0.55,60,4,1,True,True,False,True,False,True,False,False,False,False,False,False
4177,19,0.13,19,20,0,True,False,False,True,False,False,False,False,False,True,True,False
4178,13,0.4,68,15,0,True,True,False,False,False,False,False,True,False,False,False,True
4179,15,0.35,54,16,0,False,False,False,False,False,False,False,False,False,True,False,False
4180,18,0.76,34,15,1,True,False,False,False,False,False,False,False,False,True,False,False
4181,8,0.64,87,24,0,True,True,False,False,False,False,False,False,False,True,False,True
4182,16,0.94,90,20,1,True,True,False,False,False,False,True,False,False,False,False,True
4183,21,0.92,7,8,1,True,False,False,False,False,False,True,False,False,False,True,False
4184,6,0.72,82,6,1,True,False,False,False,False,False,False,False,False,True,False,False
4185,9,0.77,42,4,1,False,False,False,True,False,True,False,False,False,False,False,False
4186,3,0.62,68,8,1,False,False,True,False,False,False,False,False,False,True,False,False
4187,9,0.69,53,20,0,False,True,False,False,False,False,False,False,False,False,True,False
4188,2,0.62,8,9,1,False,False,True,True,False,False,False,False,False,True,False,False
4189,23,0.31,22,24,0,False,False,True,True,False,True,False,False,False,False,False,False
4190,8,0.35,26,20,0,False,True,False,True,False,False,False,False,False,False,False,False
4191,12,0.57,77,0,1,False,True,False,False,False,False,False,False,False,True,True,False
4192,0,0.72,63,6,1,True,False,True,False,False,False,False,False,False,True,False,False
4193,14,0.41,46,20,0,False,True,False,True,False,False,False,False,False,False,False,False
4194,14,0.14,81,4,0,True,False,False,True,False,False,False,False,False,True,True,False
4195,10,0.46,44,5,1,True,False,False,True,False,True,False,False,False,False,False,False
4196,9,0.96,62,5,1,False,False,True,False,False,False,True,False,False,False,False,True
4197,6,0.21,36,22,0,True,False,True,True,False,False,False,False,True,False,True,False
4198,0,0.65,41,27,0,True,True,False,False,False,False,False,False,False,True,False,True
4199,6,0.98,79,14,1,True,True,False,False,False,False,False,True,False,False,False,True
4200,4,0.38,82,7,1,True,False,True,False,False,False,False,False,False,False,False,False
4201,22,0.89,27,0,1,False,False,True,False,False,True,False,False,False,False,False,False
4202,15,0.86,70,9,1,False,False,False,True,False,False,False,False,False,True,False,False
4203,7,0.34,98,26,0,False,False,False,True,False,False,False,False,False,True,True,False
4204,21,0.1,41,2,0,False,True,False,True,False,False,False,False,False,False,True,False
4205,1,0.18,5,21,0,False,False,False,False,True,False,False,False,False,False,True,False
4206,7,0.37,57,15,0,False,True,False,True,False,True,False,False,False,False,False,True
4207,13,0.96,76,0,1,False,True,False,False,False,True,False,False,False,False,True,False
4208,3,0.27,29,15,0,False,True,False,False,False,False,False,False,True,False,True,False
4209,23,0.93,12,13,1,False,False,False,False,False,False,True,False,False,False,False,False
4210,14,0.18,25,4,0,False,False,True,True,False,False,True,False,False,False,False,True
4211,6,0.97,34,15,1,True,False,True,False,False,False,False,False,True,False,True,False
4212,19,0.29,75,20,0,False,False,False,False,False,False,False,False,False,True,False,False
4213,7,0.63,87,25,0,True,False,True,True,False,False,False,False,False,False,False,False
4214,10,0.07,24,24,0,True,True,False,True,False,False,False,True,False,False,True,False
4215,1,0.3,82,10,0,True,False,True,True,False,False,False,False,False,True,False,True
4216,8,0.21,63,17,0,True,False,False,False,False,False,False,False,True,False,False,True
4217,5,0.0,63,6,0,False,False,True,False,False,False,False,False,False,True,True,False
4218,22,0.16,10,24,0,True,True,False,True,False,False,False,False,False,False,True,False
4219,0,0.59,5,7,1,False,True,False,False,False,True,False,False,False,False,True,False
4220,2,0.39,95,16,0,False,False,False,False,False,True,False,False,False,False,False,True
4221,9,0.72,89,29,0,True,False,False,True,False,True,False,False,False,False,False,True
4222,4,0.67,53,13,0,False,False,False,True,False,True,False,False,False,False,False,False
4223,11,0.8,81,16,1,True,True,False,True,False,False,True,False,False,False,False,False
4224,22,0.87,28,11,0,True,False,True,True,False,False,False,True,False,False,False,True
4225,0,0.82,65,17,1,False,False,True,True,True,False,False,False,False,False,False,False
4226,8,0.45,45,0,0,False,False,False,True,False,False,True,False,False,False,False,True
4227,20,0.31,66,23,0,True,False,True,True,False,False,False,True,False,False,False,False
4228,12,0.5,49,6,0,False,False,True,True,False,False,False,False,False,True,True,False
4229,18,0.54,40,5,1,False,False,False,False,False,False,False,False,True,False,False,True
4230,6,0.31,66,14,0,False,False,False,False,False,False,False,False,False,False,False,False
4231,15,0.54,91,17,0,True,True,False,False,False,False,False,False,False,True,True,False
4232,7,0.11,8,10,0,True,True,False,False,True,False,False,False,False,False,False,False
4233,18,0.23,27,24,0,False,True,False,False,False,False,False,False,False,False,False,False
4234,6,0.75,17,28,0,False,True,False,False,False,False,False,False,False,False,True,False
4235,22,0.18,68,16,0,False,False,True,False,False,False,False,False,False,False,True,False
4236,3,0.14,44,0,0,False,False,True,False,False,False,False,False,False,True,False,True
4237,9,0.29,31,1,1,False,True,False,False,True,False,False,False,False,False,False,False
4238,0,0.37,5,6,0,True,True,False,False,False,False,False,False,False,True,True,False
4239,16,0.33,60,9,1,False,False,False,False,False,False,False,False,False,False,False,False
4240,20,0.37,89,13,0,True,False,True,True,False,False,False,False,False,False,True,False
4241,12,0.14,92,11,0,False,False,True,False,False,False,True,False,False,False,False,True
4242,18,0.17,19,16,0,True,True,False,True,False,False,False,False,True,False,True,False
4243,12,0.24,42,13,0,False,False,True,False,False,False,False,True,False,False,False,False
4244,8,0.4,23,18,0,True,False,False,True,False,False,False,False,False,True,False,False
4245,4,0.34,77,9,0,False,False,False,False,True,False,False,False,False,False,False,True
4246,22,0.79,17,23,1,True,False,True,True,False,False,True,False,False,False,False,True
4247,0,0.53,94,11,0,True,True,False,False,False,False,False,False,False,False,True,False
4248,1,0.58,58,6,1,True,False,True,True,False,False,False,False,False,True,True,False
4249,10,0.56,87,7,1,True,False,False,False,False,False,False,True,False,False,False,False
4250,3,0.4,49,28,0,True,True,False,True,False,False,False,False,False,True,True,False
4251,8,0.98,3,12,1,True,False,True,False,False,False,False,True,False,False,False,True
4252,4,0.04,77,27,0,False,True,False,True,False,False,False,False,False,True,True,False
4253,4,0.22,96,5,0,True,True,False,True,False,False,False,False,True,False,False,True
4254,7,0.28,45,7,0,False,False,False,True,False,False,False,False,False,True,False,False
4255,1,0.88,35,4,1,False,True,False,True,False,False,True,False,False,False,True,False
4256,6,0.92,2,8,1,False,False,True,True,False,True,False,False,False,False,False,True
4257,16,0.85,47,25,1,False,True,False,True,False,False,False,False,True,False,True,False
4258,10,0.42,3,10,0,False,True,False,True,False,False,False,True,False,False,False,True
4259,14,0.91,29,12,1,True,False,True,True,False,False,False,False,False,False,False,True
4260,2,0.1,74,0,0,True,False,False,False,False,False,False,False,False,False,False,True
4261,12,0.65,20,6,1,True,False,False,False,False,False,False,False,False,True,True,False
4262,17,0.94,34,5,1,False,False,True,False,True,False,False,False,False,False,False,True
4263,19,0.75,79,7,1,True,False,True,True,False,False,False,False,False,True,True,False
4264,19,0.28,40,1,0,True,False,False,True,False,False,False,False,True,False,False,True
4265,2,0.72,65,16,0,True,True,False,False,False,False,False,False,True,False,False,True
4266,1,0.29,90,16,0,True,False,True,False,False,False,False,True,False,False,True,False
4267,4,0.11,63,29,0,True,True,False,True,False,False,False,False,False,True,True,False
4268,19,0.72,56,17,0,False,False,True,True,False,False,False,True,False,False,True,False
4269,4,0.18,32,20,0,True,False,False,False,True,False,False,False,False,False,False,False
4270,12,0.11,66,6,0,False,True,False,True,False,False,False,False,False,False,False,False
4271,7,0.55,96,14,0,False,True,False,False,False,False,False,False,False,False,False,False
4272,15,0.62,41,12,0,False,False,True,True,False,False,False,False,False,True,False,True
4273,17,0.05,29,24,0,False,True,False,False,False,False,False,True,False,False,False,True
4274,15,0.0,84,19,0,False,False,True,False,False,False,False,True,False,False,False,True
4275,0,0.88,87,28,1,True,False,False,True,True,False,False,False,False,False,True,False
4276,7,0.12,51,24,0,True,True,False,False,False,False,False,True,False,False,False,False
4277,20,0.58,12,13,0,True,False,True,True,False,True,False,False,False,False,False,True
4278,1,0.95,44,26,1,False,True,False,True,False,True,False,False,False,False,True,False
4279,23,0.51,10,14,0,True,False,True,True,False,False,False,False,True,False,False,False
4280,4,0.14,83,2,0,True,False,True,True,False,True,False,False,False,False,False,False
4281,14,0.39,74,27,0,False,False,True,True,False,True,False,False,False,False,True,False
4282,13,0.62,83,5,1,False,False,False,False,False,False,False,False,True,False,False,True
4283,2,0.76,90,8,1,False,True,False,True,False,True,False,False,False,False,False,False
4284,6,0.61,88,26,0,False,False,False,True,False,True,False,False,False,False,False,True
4285,3,0.03,9,13,0,True,False,True,False,False,False,False,False,True,False,False,True
4286,10,0.14,29,28,0,False,False,True,True,False,False,False,False,False,True,False,True
4287,11,0.37,29,15,0,False,False,False,False,False,False,True,False,False,False,False,True
4288,14,0.71,92,16,0,True,False,False,True,False,False,False,False,True,False,False,True
4289,5,0.58,61,11,0,True,True,False,False,False,False,False,False,True,False,False,True
4290,23,0.04,64,3,0,False,False,True,True,False,True,False,False,False,False,False,True
4291,0,0.8,3,4,1,True,False,False,True,False,False,False,False,False,False,True,False
4292,17,0.61,87,10,0,False,False,True,True,False,False,True,False,False,False,False,True
4293,13,0.89,4,21,1,False,False,True,True,False,True,False,False,False,False,False,True
4294,23,0.42,55,10,0,True,True,False,True,False,False,False,False,False,True,False,False
4295,6,0.49,14,7,1,True,True,False,False,False,False,False,False,True,False,False,False
4296,9,0.41,77,27,0,False,True,False,False,True,False,False,False,False,False,False,True
4297,8,0.72,28,17,1,False,False,False,True,False,False,False,False,True,False,False,False
4298,1,0.75,63,5,1,False,False,True,False,False,False,True,False,False,False,True,False
4299,7,0.72,39,6,1,True,False,False,True,False,False,False,False,False,True,True,False
4300,21,0.29,64,5,0,False,False,False,True,False,False,True,False,False,False,True,False
4301,0,0.64,60,13,0,False,True,False,True,False,False,False,True,False,False,False,False
4302,19,0.34,20,19,0,False,False,True,False,False,False,True,False,False,False,True,False
4303,1,0.83,28,5,1,False,False,True,True,False,True,False,False,False,False,True,False
4304,6,0.06,96,3,0,False,True,False,False,False,False,False,False,False,False,False,False
4305,15,0.04,14,24,0,True,False,True,True,False,False,False,False,False,False,False,True
4306,21,0.1,77,12,0,False,True,False,True,False,True,False,False,False,False,False,True
4307,3,0.2,75,16,0,False,False,False,False,False,True,False,False,False,False,False,True
4308,20,0.04,58,11,0,False,False,False,True,False,False,False,False,False,True,False,False
4309,16,0.07,39,8,0,False,True,False,False,False,False,False,False,True,False,False,True
4310,3,0.31,58,26,0,True,False,False,True,True,False,False,False,False,False,True,False
4311,2,0.1,15,19,0,True,False,False,True,False,False,False,False,True,False,False,True
4312,8,0.8,73,2,1,True,True,False,True,False,False,False,False,True,False,True,False
4313,21,0.05,3,10,0,False,False,False,False,True,False,False,False,False,False,False,True
4314,14,0.91,5,4,1,False,False,True,True,False,False,False,False,False,False,False,True
4315,19,0.87,92,2,1,True,False,False,False,False,False,False,False,True,False,False,True
4316,2,0.21,42,16,0,True,True,False,True,False,False,False,True,False,False,False,False
4317,11,0.07,15,23,0,True,False,True,True,False,False,False,True,False,False,False,True
4318,14,0.11,3,8,0,False,False,True,False,False,False,False,False,False,True,True,False
4319,19,0.56,35,5,1,False,False,False,True,False,False,False,False,False,True,True,False
4320,7,0.6,7,17,0,True,False,True,True,False,False,True,False,False,False,False,True
4321,11,0.32,94,28,0,True,True,False,False,True,False,False,False,False,False,False,False
4322,20,0.3,24,5,0,True,False,True,False,True,False,False,False,False,False,False,True
4323,12,0.53,31,5,1,False,False,False,False,False,False,False,False,False,True,False,True
4324,14,0.31,78,21,0,False,False,False,True,False,True,False,False,False,False,True,False
4325,10,0.93,80,9,1,False,False,True,False,False,False,False,False,True,False,False,False
4326,16,0.38,4,10,0,True,True,False,False,False,True,False,False,False,False,True,False
4327,20,0.22,3,13,0,True,True,False,True,False,False,False,False,False,False,False,False
4328,23,0.15,99,11,0,False,False,False,False,False,False,False,True,False,False,False,True
4329,11,0.63,9,24,0,True,False,False,False,True,False,False,False,False,False,True,False
4330,19,0.33,68,19,0,False,True,False,True,False,False,False,False,False,True,False,True
4331,17,0.19,83,17,0,True,False,True,False,False,False,False,True,False,False,False,True
4332,15,0.28,88,23,0,True,False,True,True,False,True,False,False,False,False,True,False
4333,2,0.31,60,21,0,True,False,True,False,True,False,False,False,False,False,False,True
4334,8,0.63,11,14,0,True,False,True,False,True,False,False,False,False,False,False,False
4335,6,0.17,79,9,0,False,True,False,True,False,False,True,False,False,False,False,True
4336,18,0.73,36,0,1,True,False,False,False,False,False,False,False,True,False,False,False
4337,4,0.3,95,14,0,False,False,False,True,True,False,False,False,False,False,False,True
4338,18,0.49,72,21,0,False,False,True,False,False,False,False,False,False,False,False,False
4339,9,0.65,2,1,1,False,True,False,False,True,False,False,False,False,False,True,False
4340,19,0.54,50,19,0,True,True,False,True,False,False,False,False,False,False,False,True
4341,11,0.66,3,1,1,False,False,True,True,False,True,False,False,False,False,True,False
4342,7,0.32,67,3,0,False,False,True,False,False,False,True,False,False,False,True,False
4343,2,0.96,85,22,1,False,False,True,False,False,False,False,False,True,False,False,False
4344,18,0.46,62,23,0,True,False,False,False,False,False,True,False,False,False,False,True
4345,10,0.32,76,13,0,True,False,True,True,False,False,False,False,False,False,True,False
4346,7,0.3,14,18,0,False,False,False,True,False,True,False,False,False,False,False,True
4347,12,0.04,23,13,0,True,True,False,False,False,False,False,True,False,False,False,False
4348,22,0.68,77,12,0,False,True,False,False,False,False,True,False,False,False,True,False
4349,22,0.26,16,0,0,False,False,False,False,False,False,True,False,False,False,False,False
4350,9,0.96,81,9,1,True,False,False,True,True,False,False,False,False,False,True,False
4351,17,0.21,18,13,0,False,False,False,False,False,False,True,False,False,False,False,False
4352,11,0.53,13,16,0,True,False,False,True,False,False,False,False,False,True,False,True
4353,6,0.74,56,25,0,True,False,True,True,False,False,False,False,False,True,True,False
4354,10,0.87,90,15,1,False,True,False,False,False,False,False,False,False,False,True,False
4355,9,0.16,45,14,0,True,False,True,True,False,False,False,False,True,False,False,True
4356,2,0.99,40,10,1,True,False,False,True,False,False,False,False,False,False,True,False
4357,6,0.91,31,22,1,False,False,True,False,False,False,True,False,False,False,False,False
4358,3,0.96,81,11,1,False,False,True,False,False,False,True,False,False,False,True,False
4359,7,0.85,32,0,1,True,True,False,False,False,True,False,False,False,False,True,False
4360,7,0.88,1,2,1,True,False,True,False,False,False,True,False,False,False,True,False
4361,5,0.6,35,10,1,False,True,False,False,False,True,False,False,False,False,False,False
4362,12,0.85,36,20,1,True,False,False,False,False,False,True,False,False,False,False,True
4363,11,0.53,83,10,0,True,False,True,False,False,False,True,False,False,False,False,False
4364,2,0.54,92,4,1,True,False,False,True,False,False,False,False,False,False,False,False
4365,5,0.56,66,14,0,True,True,False,False,False,False,False,False,False,False,True,False
4366,21,1.0,29,26,1,True,False,False,False,False,False,False,True,False,False,True,False
4367,18,0.1,43,19,0,True,False,False,False,False,True,False,False,False,False,False,True
4368,10,0.81,29,23,1,True,True,False,False,False,False,False,True,False,False,True,False
4369,3,0.27,43,15,0,False,False,False,False,False,False,False,False,False,False,False,False
4370,14,0.36,19,2,0,False,False,False,False,False,False,False,False,True,False,True,False
4371,1,0.08,64,7,0,False,False,False,True,True,False,False,False,False,False,True,False
4372,14,0.35,92,15,0,False,False,True,False,False,True,False,False,False,False,False,True
